#Weibull - Linearized data and linear fitting
#Linearized-data(x), Linearized-data(y), Aproximation(x), Aproximation(y)
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
-10.6353755614125+0i,-3.376681615241719-0i,-10.6353755614125+0i,-2.063580552213986+0i
